"","gene_ID","gene_symbol","annotation_ID","primary_FBgn"
"6223","35234","CG10189","CG10189","FBgn0032793"
"6224","35232","CG18094","CG18094","FBgn0032791"
"6225","35231","CG10194","CG10194","FBgn0032790"
"6226","35228","CG10195","CG10195","FBgn0032787"
"6227","35226","CG10026","CG10026","FBgn0032785"
"6228","35222","CG10237","CG10237","FBgn0032783"
"6229","35221","Rab9","CG9994","FBgn0032782"
"6230","35220","CG9987","CG9987","FBgn0032781"
"6231","35219","CG13085","CG13085","FBgn0032780"
"6232","35213","CG17544","CG17544","FBgn0032775"
"6233","35212","CG17549","CG17549","FBgn0032774"
"6234","35211","fon","CG15825","FBgn0032773"
"6235","35210","CG17350","CG17350","FBgn0032772"
"6236","35209","CG17349","CG17349","FBgn0032771"
"6237","35206","CG10750","CG10750","FBgn0032769"
"6238","35205","CG17564","CG17564","FBgn0032768"
"6239","35198","CG17568","CG17568","FBgn0032763"
"6240","35185","CG17344","CG17344","FBgn0032755"
"6241","35181","CG10702","CG10702","FBgn0032752"
"6242","35179","CG10495","CG10495","FBgn0032750"
"6243","35177","CG10492","CG10492","FBgn0032748"
"6244","35174","CG10470","CG10470","FBgn0032746"
"6245","35172","CG15173","CG15173","FBgn0032744"
"6246","35168","Side","CG10446","FBgn0032741"
"6247","35167","CG15172","CG15172","FBgn0032740"
"6248","35159","CG15168","CG15168","FBgn0032732"
"6249","35158","CG10641","CG10641","FBgn0032731"
"6250","35157","CG10431","CG10431","FBgn0032730"
"6251","35156","CG10639","CG10639","FBgn0032729"
"6252","35153","CG10623","CG10623","FBgn0032727"
"6253","35152","CG10621","CG10621","FBgn0032726"
"6254","35150","CG10428","CG10428","FBgn0032724"
"6255","35149","ssp3","CG18397","FBgn0032723"
"6256","35146","CG10602","CG10602","FBgn0032721"
"6257","35145","mRpL13","CG10603","FBgn0032720"
"6258","35144","CG17321","CG17321","FBgn0032719"
"6259","35140","CG17597","CG17597","FBgn0032715"
"6260","35138","CG17323","CG17323","FBgn0032713"
"6261","35131","Irk3","CG10369","FBgn0032706"
"6262","35130","Grip71","CG10346","FBgn0032705"
"6263","35128","CG10373","CG10373","FBgn0032704"
"6264","35127","CG10343","CG10343","FBgn0032703"
"6265","35126","CG10376","CG10376","FBgn0032702"
"6266","35125","CG10341","CG10341","FBgn0032701"
"6267","35124","CG10338","CG10338","FBgn0032700"
"6268","35123","CG10383","CG10383","FBgn0032699"
"6269","35122","CG10336","CG10336","FBgn0032698"
"6270","35116","MESR3","CG15162","FBgn0032694"
"6271","35115","Cyp310a1","CG10391","FBgn0032693"
"6272","35114","CG15161","CG15161","FBgn0032692"
"6273","35112","CG10333","CG10333","FBgn0032690"
"6274","35111","CG10413","CG10413","FBgn0032689"
"6275","35109","CG15160","CG15160","FBgn0032688"
"6276","35106","CG10211","CG10211","FBgn0032685"
"6277","35105","CG10178","CG10178","FBgn0032684"
"6278","35104","kon","CG10275","FBgn0032683"
"6279","35103","CG10176","CG10176","FBgn0032682"
"6280","35102","CG10283","CG10283","FBgn0032681"
"6281","35101","Ntf-2r","CG10174","FBgn0032680"
"6282","35100","bsf","CG10302","FBgn0032679"
"6283","35095","CG5790","CG5790","FBgn0032677"
"6284","35089","CG7200","CG7200","FBgn0032671"
"6285","35088","CG5783","CG5783","FBgn0032670"
"6286","35087","CG15155","CG15155","FBgn0032669"
"6287","35083","CG5758","CG5758","FBgn0032666"
"6288","35082","CG15152","CG15152","FBgn0032665"
"6289","35081","CG5755","CG5755","FBgn0032664"
"6290","35076","elfless","CG15150","FBgn0032660"
"6291","35074","CG5681","CG5681","FBgn0032658"
"6292","35072","CG5674","CG5674","FBgn0032656"
"6293","35067","CG6870","CG6870","FBgn0032652"
"6294","35066","Oli","CG5545","FBgn0032651"
"6295","35065","CG7094","CG7094","FBgn0032650"
"6296","35060","CG6412","CG6412","FBgn0032646"
"6297","35057","CG5131","CG5131","FBgn0032644"
"6298","35056","CG6453","CG6453","FBgn0032643"
"6299","35055","CG5110","CG5110","FBgn0032642"
"6300","35052","Sgt","CG5094","FBgn0032640"
"6301","35049","CG6639","CG6639","FBgn0032638"
"6302","35048","CG5050","CG5050","FBgn0032637"
"6303","35044","CG15141","CG15141","FBgn0032635"
"6304","35043","Rpb11","CG6840","FBgn0032634"
"6305","35041","CG6860","CG6860","FBgn0032633"
"6306","35040","CG6380","CG6380","FBgn0032632"
"6307","35037","beat-IIIc","CG15138","FBgn0032629"
"6308","35034","CG12620","CG12620","FBgn0032626"
"6309","35032","CG6304","CG6304","FBgn0032624"
"6310","35027","CG12288","CG12288","FBgn0032620"
"6311","326156","CG31743","CG31743","FBgn0032618"
"6312","35021","CG13284","CG13284","FBgn0032614"
"6313","35015","CG13280","CG13280","FBgn0032609"
"6314","35009","CG17928","CG17928","FBgn0032603"
"6315","35005","yellow-b","CG17914","FBgn0032601"
"6316","35004","CG17912","CG17912","FBgn0032600"
"6317","35002","ChLD3","CG17905","FBgn0032598"
"6318","35000","CG17904","CG17904","FBgn0032597"
"6319","34998","CG17996","CG17996","FBgn0032595"
"6320","34991","trpgamma","CG5996","FBgn0032593"
"6321","34985","CG5953","CG5953","FBgn0032587"
"6322","34984","Tpr2","CG4599","FBgn0032586"
"6323","34940","CG13244","CG13244","FBgn0032577"
"6324","34865","CG15278","CG15278","FBgn0032554"
"6325","34859","CG4650","CG4650","FBgn0032549"
"6326","34811","CG16885","CG16885","FBgn0032538"
"6327","34808","Ance-3","CG17988","FBgn0032536"
"6328","34789","CG16888","CG16888","FBgn0032533"
"6329","34763","Hsp60D","CG16954","FBgn0032525"
"6330","34762","CG9267","CG9267","FBgn0032524"
"6331","34759","CG16848","CG16848","FBgn0032522"
"6332","34757","CG7110","CG7110","FBgn0032521"
"6333","34756","CG10859","CG10859","FBgn0032520"
"6334","34755","CG16957","CG16957","FBgn0032519"
"6335","34754","RpL24","CG9282","FBgn0032518"
"6336","34753","CG7099","CG7099","FBgn0032517"
"6337","34752","CG9293","CG9293","FBgn0032516"
"6338","34751","loqs","CG6866","FBgn0032515"
"6339","34750","CG9302","CG9302","FBgn0032514"
"6340","34749","CG6565","CG6565","FBgn0032513"
"6341","34748","CG9305","CG9305","FBgn0032512"
"6342","34747","CG9306","CG9306","FBgn0032511"
"6343","34745","CG6523","CG6523","FBgn0032509"
"6344","34743","CG9377","CG9377","FBgn0032507"
"6345","34741","CG16826","CG16826","FBgn0032505"
"6346","34739","CG16825","CG16825","FBgn0032503"
"6347","34735","CG6116","CG6116","FBgn0032499"
"6348","34730","CG16820","CG16820","FBgn0032495"
"6349","34729","CG5945","CG5945","FBgn0032494"
"6350","34727","CG15479","CG15479","FBgn0032493"
"6351","34726","Prosalpha6T","CG5648","FBgn0032492"
"6352","34725","CG16815","CG16815","FBgn0032491"
"6353","34722","CG16812","CG16812","FBgn0032488"
"6354","34721","Ski6","CG15481","FBgn0032487"
"6355","34720","CG5705","CG5705","FBgn0032486"
"6356","34719","CG9426","CG9426","FBgn0032485"
"6357","34718","kek4","CG9431","FBgn0032484"
"6358","34717","CG15482","CG15482","FBgn0032483"
"6359","34716","Pect","CG5547","FBgn0032482"
"6360","34715","CG16972","CG16972","FBgn0032481"
"6361","34714","Edem2","CG5682","FBgn0032480"
"6362","34713","CG16974","CG16974","FBgn0032479"
"6363","34712","CG5458","CG5458","FBgn0032478"
"6364","34711","CG5287","CG5287","FBgn0032477"
"6365","34710","CG5439","CG5439","FBgn0032476"
"6366","34709","Sfmbt","CG16975","FBgn0032475"
"6367","34707","DnaJ-H","CG9828","FBgn0032474"
"6368","34706","CG5204","CG5204","FBgn0032473"
"6369","34704","CG9928","CG9928","FBgn0032472"
"6370","34703","CG5122","CG5122","FBgn0032471"
"6371","34702","CG5142","CG5142","FBgn0032470"
"6372","34699","CG9934","CG9934","FBgn0032467"
"6373","34696","CG12404","CG12404","FBgn0032465"
"6374","34695","CG5075","CG5075","FBgn0032464"
"6375","34686","MRP","CG6214","FBgn0032456"
"6376","34685","CG5792","CG5792","FBgn0032455"
"6377","34684","CG5787","CG5787","FBgn0032454"
"6378","34683","CG6180","CG6180","FBgn0032453"
"6379","34681","spict","CG12292","FBgn0032451"
"6380","34680","CG5776","CG5776","FBgn0032450"
"6381","34679","CG17036","CG17036","FBgn0032449"
"6382","34678","CG5781","CG5781","FBgn0032448"
"6383","34677","PICK1","CG6167","FBgn0032447"
"6384","34676","CG5780","CG5780","FBgn0032446"
"6385","34675","CG6153","CG6153","FBgn0032445"
"6386","34674","CG5525","CG5525","FBgn0032444"
"6387","34671","CG15485","CG15485","FBgn0032442"
"6388","34667","ref2","CG17031","FBgn0032439"
"6389","34662","Oatp33Eb","CG6417","FBgn0032435"
"6390","34661","CG5421","CG5421","FBgn0032434"
"6391","34660","Oatp33Ea","CG5427","FBgn0032433"
"6392","34657","CG5435","CG5435","FBgn0032431"
"6393","34656","CG6388","CG6388","FBgn0032430"
"6394","34655","CG5446","CG5446","FBgn0032429"
"6395","34654","CG6405","CG6405","FBgn0032428"
"6396","34650","CG17010","CG17010","FBgn0032424"
"6397","34647","CG6579","CG6579","FBgn0032422"
"6398","34646","CG17218","CG17218","FBgn0032421"
"6399","34645","CG6583","CG6583","FBgn0032420"
"6400","34633","Ced-12","CG5336","FBgn0032409"
"6401","34631","CG6712","CG6712","FBgn0032408"
"6402","34630","CG5325","CG5325","FBgn0032407"
"6403","34627","CG14946","CG14946","FBgn0032405"
"6404","34625","CG5317","CG5317","FBgn0032404"
"6405","34623","CG14945","CG14945","FBgn0032402"
"6406","34622","CG6792","CG6792","FBgn0032401"
"6407","34621","CG6770","CG6770","FBgn0032400"
"6408","34620","CG6785","CG6785","FBgn0032399"
"6409","34619","CG6766","CG6766","FBgn0032398"
"6410","34618","Tom70","CG6756","FBgn0032397"
"6411","34616","CG6734","CG6734","FBgn0032395"
"6412","34614","CG6746","CG6746","FBgn0032394"
"6413","34613","CG12264","CG12264","FBgn0032393"
"6414","34611","escl","CG5202","FBgn0032391"
"6415","34610","dgt2","CG16969","FBgn0032390"
"6416","34608","CG6686","CG6686","FBgn0032388"
"6417","34605","CG16964","CG16964","FBgn0032385"
"6418","34598","CG14935","CG14935","FBgn0032382"
"6419","34593","CG14939","CG14939","FBgn0032378"
"6420","34591","CG14937","CG14937","FBgn0032377"
"6421","34590","Tsp33B","CG14936","FBgn0032376"
"6422","34589","CG14932","CG14932","FBgn0032375"
"6423","34588","CG14931","CG14931","FBgn0032374"
"6424","34585","CG4983","CG4983","FBgn0032371"
"6425","34576","CG14930","CG14930","FBgn0032366"
"6426","3772412","CG4970","CG14929","FBgn0032365"
"6427","3772412","CG4970","CG4970","FBgn0032364"
"6428","34573","CG6509","CG6509","FBgn0032363"
"6429","34571","CG6488","CG6488","FBgn0032361"
"6430","34567","CG14926","CG14926","FBgn0032360"
"6431","34564","Ppt2","CG4851","FBgn0032358"
"6432","34559","CG4788","CG4788","FBgn0032354"
"6433","34554","CG6287","CG6287","FBgn0032350"
"6434","34551","CG4751","CG4751","FBgn0032348"
"6435","34548","Csl4","CG6249","FBgn0032346"
"6436","34547","CG14921","CG14921","FBgn0032345"
"6437","34544","CG6201","CG6201","FBgn0032343"
"6438","34542","Reps","CG6192","FBgn0032341"
"6439","34541","Ge-1","CG6181","FBgn0032340"
"6440","34540","CG4705","CG4705","FBgn0032339"
"6441","34539","CG16854","CG16854","FBgn0032338"
"6442","34538","Ast-CC","CG14920","FBgn0032337"
"6443","34537","Ast-C","CG14919","FBgn0032336"
"6444","34536","CG14915","CG14915","FBgn0032335"
"6445","34530","Samuel","CG31868","FBgn0032330"
"6446","34528","Art8","CG16840","FBgn0032329"
"6447","34517","CG16743","CG16743","FBgn0032322"
"6448","34516","YL-1","CG4621","FBgn0032321"
"6449","34513","CG14072","CG14072","FBgn0032318"
"6450","34509","CG7309","CG7309","FBgn0032314"
"6451","34508","CG14070","CG14070","FBgn0032313"
"6452","34507","CG14071","CG14071","FBgn0032312"
"6453","34496","CG6700","CG6700","FBgn0032305"
"6454","34494","CG17134","CG17134","FBgn0032304"
"6455","34489","CG17127","CG17127","FBgn0032299"
"6456","34488","CG6724","CG6724","FBgn0032298"
"6457","34485","CG17124","CG17124","FBgn0032297"
"6458","34484","CG6729","CG6729","FBgn0032296"
"6459","34483","CG12299","CG12299","FBgn0032295"
"6460","34480","Dpy-30L1","CG6444","FBgn0032293"
"6461","34477","CG6443","CG6443","FBgn0032290"
"6462","34474","CG6415","CG6415","FBgn0032287"
"6463","34472","CG7300","CG7300","FBgn0032286"
"6464","34471","CG17108","CG17108","FBgn0032285"
"6465","34470","CG7294","CG7294","FBgn0032284"
"6466","34469","CG7296","CG7296","FBgn0032283"
"6467","34468","CG7299","CG7299","FBgn0032282"
"6468","34467","CG17107","CG17107","FBgn0032281"
"6469","34462","CG17098","CG17098","FBgn0032276"
"6470","34457","CG7329","CG7329","FBgn0032271"
"6471","34455","w-cup","CG7363","FBgn0032269"
"6472","34454","CG6138","CG6138","FBgn0032268"
"6473","34450","Lip4","CG6113","FBgn0032264"
"6474","34447","CG7384","CG7384","FBgn0032262"
"6475","34446","CG6094","CG6094","FBgn0032261"
"6476","34443","CG6144","CG6144","FBgn0032259"
"6477","34442","CG7456","CG7456","FBgn0032258"
"6478","34440","RluA-2","CG6187","FBgn0032256"
"6479","34435","CG6232","CG6232","FBgn0032252"
"6480","34434","CG13142","CG13142","FBgn0032251"
"6481","34432","CG5198","CG5198","FBgn0032250"
"6482","34431","CG5337","CG5337","FBgn0032249"
"6483","34429","CG5343","CG5343","FBgn0032248"
"6484","34428","CG5188","CG5188","FBgn0032247"
"6485","34425","CG5168","CG5168","FBgn0032246"
"6486","34423","RfC3","CG5313","FBgn0032244"
"6487","34422","Klp31E","CG5300","FBgn0032243"
"6488","34421","CG5355","CG5355","FBgn0032242"
"6489","34412","mRpS7","CG5108","FBgn0032236"
"6490","34410","CG5096","CG5096","FBgn0032235"
"6491","34409","CG5091","CG5091","FBgn0032234"
"6492","34408","dpr19","CG13140","FBgn0032233"
"6493","34406","CG5056","CG5056","FBgn0032231"
"6494","34402","CG5045","CG5045","FBgn0032229"
"6495","34398","CG5022","CG5022","FBgn0032225"
"6496","34397","Sps2","CG5025","FBgn0032224"
"6497","34394","CG5037","CG5037","FBgn0032222"
"6498","34393","CG5375","CG5375","FBgn0032221"
"6499","34390","CG4995","CG4995","FBgn0032219"
"6500","34389","CG5381","CG5381","FBgn0032218"
"6501","34388","CG4972","CG4972","FBgn0032217"
"6502","34384","CG4968","CG4968","FBgn0032214"
"6503","34383","CG5390","CG5390","FBgn0032213"
"6504","34380","CYLD","CG5603","FBgn0032210"
"6505","34378","CG5604","CG5604","FBgn0032208"
"6506","34373","CG4953","CG4953","FBgn0032204"
"6507","34371","CG18619","CG18619","FBgn0032202"
"6508","34368","CG5676","CG5676","FBgn0032200"
"6509","34363","eEF1delta","CG4912","FBgn0032198"
"6510","34362","CG5694","CG5694","FBgn0032197"
"6511","34361","CG5708","CG5708","FBgn0032196"
"6512","34357","CG4901","CG4901","FBgn0032194"
"6513","34356","CG5727","CG5727","FBgn0032193"
"6514","34355","CG5731","CG5731","FBgn0032192"
"6515","34354","CG5734","CG5734","FBgn0032191"
"6516","34351","Ripalpha","CG18145","FBgn0032189"
"6517","34348","CG4839","CG4839","FBgn0032187"
"6518","34345","CG13135","CG13135","FBgn0032184"
"6519","34342","CG13133","CG13133","FBgn0032181"
"6520","34335","CG13127","CG13127","FBgn0032176"
"6521","34327","CG5850","CG5850","FBgn0032172"
"6522","34326","CG5846","CG5846","FBgn0032171"
"6523","34325","CG4658","CG4658","FBgn0032170"
"6524","34323","CG13126","CG13126","FBgn0032168"
"6525","34322","CG5853","CG5853","FBgn0032167"
"6526","34321","CG4619","CG4619","FBgn0032166"
"6527","34318","CG13125","CG13125","FBgn0032163"
"6528","34317","CG4592","CG4592","FBgn0032162"
"6529","34316","CG4594","CG4594","FBgn0032161"
"6530","34315","CG4598","CG4598","FBgn0032160"
"6531","34311","CG5899","CG5899","FBgn0032157"
"6532","34310","CG13124","CG13124","FBgn0032156"
"6533","34306","CG4537","CG4537","FBgn0032153"
"6534","34304","nAcRalpha-30D","CG4128","FBgn0032151"
"6535","34300","IP3K1","CG4026","FBgn0032147"
"6536","34296","CG4017","CG4017","FBgn0032143"
"6537","34289","CG13117","CG13117","FBgn0032140"
"6538","34288","CG13116","CG13116","FBgn0032139"
"6539","34287","CG4364","CG4364","FBgn0032138"
"6540","34283","CG15828","CG15828","FBgn0032136"
"6541","34282","GlcAT-S","CG3881","FBgn0032135"
"6542","34275","CG3838","CG3838","FBgn0032130"
"6543","34274","jp","CG4405","FBgn0032129"
"6544","34268","Oatp30B","CG3811","FBgn0032123"
"6545","326169","CG31883","CG31883","FBgn0032122"
"6546","2768929","CG33298","CG33298","FBgn0032120"
"6547","34258","CG3759","CG3759","FBgn0032116"
"6548","34257","CG4438","CG4438","FBgn0032115"
"6549","34253","CG13110","CG13110","FBgn0032111"
"6550","34252","CG3748","CG3748","FBgn0032110"
"6551","34249","CG17005","CG17005","FBgn0032109"
"6552","34245","borr","CG4454","FBgn0032105"
"6553","34241","CG9586","CG9586","FBgn0032101"
"6554","34240","CG13108","CG13108","FBgn0032100"
"6555","34234","CG12439","CG12439","FBgn0032094"
"6556","34230","CG9582","CG9582","FBgn0032090"
"6557","34229","CG9573","CG9573","FBgn0032089"
"6558","34228","CG13102","CG13102","FBgn0032088"
"6559","34227","CG9568","CG9568","FBgn0032087"
"6560","34223","CG9555","CG9555","FBgn0032085"
"6561","34221","CG13101","CG13101","FBgn0032084"
"6562","34219","CG18088","CG18088","FBgn0032082"
"6563","326170","CG31886","CG31886","FBgn0032079"
"6564","34215","C1GalTA","CG9520","FBgn0032078"
"6565","3771738","CG9510","CG9515","FBgn0032077"
"6566","3771738","CG9510","CG9510","FBgn0032076"
"6567","34212","Tsp29Fb","CG9496","FBgn0032075"
"6568","34211","Tsp29Fa","CG9494","FBgn0032074"
"6569","34209","CG9483","CG9483","FBgn0032072"
"6570","34206","CG9468","CG9468","FBgn0032069"
"6571","34205","CG9466","CG9466","FBgn0032068"
"6572","34203","CG9463","CG9463","FBgn0032066"
"6573","34198","CG9314","CG9314","FBgn0032061"
"6574","34196","PrBP","CG9296","FBgn0032059"
"6575","34188","CG13091","CG13091","FBgn0032055"
"6576","34187","CG13090","CG13090","FBgn0032054"
"6577","34186","mRpL51","CG13098","FBgn0032053"
"6578","34185","CG13089","CG13089","FBgn0032052"
"6579","34184","CG13097","CG13097","FBgn0032051"
"6580","34183","CG13096","CG13096","FBgn0032050"
"6581","34182","Bace","CG13095","FBgn0032049"
"6582","34181","Dh31","CG13094","FBgn0032048"
"6583","34180","CG13088","CG13088","FBgn0032047"
"6584","34169","CG13398","CG13398","FBgn0032042"
"6585","34164","CG13385","CG13385","FBgn0032039"
"6586","34160","CG13384","CG13384","FBgn0032036"
"6587","34158","Rcd4","CG17295","FBgn0032034"
"6588","34155","CG17294","CG17294","FBgn0032032"
"6589","34154","CG13390","CG13390","FBgn0032031"
"6590","34153","CG17293","CG17293","FBgn0032030"
"6591","34152","CG17292","CG17292","FBgn0032029"
"6592","34148","CG7627","CG7627","FBgn0032026"
"6593","34147","CG7778","CG7778","FBgn0032025"
"6594","34145","CG14274","CG14274","FBgn0032023"
"6595","34144","CG14275","CG14275","FBgn0032022"
"6596","34143","CG7781","CG7781","FBgn0032021"
"6597","34142","CG7787","CG7787","FBgn0032020"
"6598","34140","CG7806","CG7806","FBgn0032018"
"6599","34139","CG7810","CG7810","FBgn0032017"
"6600","34138","CG7818","CG7818","FBgn0032016"
"6601","34137","CG7830","CG7830","FBgn0032015"
"6602","34136","CG7840","CG7840","FBgn0032014"
"6603","34135","Scgalpha","CG7851","FBgn0032013"
"6604","34131","CG8086","CG8086","FBgn0032010"
"6605","34129","CG14277","CG14277","FBgn0032008"
"6606","34127","Pvr","CG8222","FBgn0032006"
"6607","34126","Snx6","CG8282","FBgn0032005"
"6608","34125","CG8292","CG8292","FBgn0032004"
"6609","34124","CG8349","CG8349","FBgn0032003"
"6610","34123","CG8353","CG8353","FBgn0032002"
"6611","34122","CG8360","CG8360","FBgn0032001"
"6612","34121","CG8372","CG8372","FBgn0032000"
"6613","34118","CG8419","CG8419","FBgn0031999"
"6614","34117","CG8451","CG8451","FBgn0031998"
"6615","34116","CG8455","CG8455","FBgn0031997"
"6616","34115","CG8460","CG8460","FBgn0031996"
"6617","34114","CG8475","CG8475","FBgn0031995"
"6618","34111","CG8498","CG8498","FBgn0031992"
"6619","34109","CG8552","CG8552","FBgn0031990"
"6620","34107","CG8668","CG8668","FBgn0031988"
"6621","34106","CG12375","CG12375","FBgn0031987"
"6622","326157","CG8683","CG8683","FBgn0031985"
"6623","34099","CG7466","CG7466","FBgn0031981"
"6624","34098","RpL36A","CG7424","FBgn0031980"
"6625","34097","CG7429","CG7429","FBgn0031979"
"6626","34095","baf","CG7380","FBgn0031977"
"6627","34093","CG7356","CG7356","FBgn0031975"
"6628","34090","Wwox","CG7221","FBgn0031972"
"6629","34089","CG7224","CG7224","FBgn0031971"
"6630","34088","CG7227","CG7227","FBgn0031970"
"6631","34086","CG7231","CG7231","FBgn0031968"
"6632","34079","CG7102","CG7102","FBgn0031961"
"6633","34077","spz3","CG7104","FBgn0031959"
"6634","34075","TwdlE","CG14534","FBgn0031957"
"6635","34072","CG14537","CG14537","FBgn0031954"
